wavenumber_cm-1,absorbance
1206.0,0.00550
1205.0,0.00338
1204.0,0.00280
1203.0,0.00000
1202.0,0.00287
1201.0,0.00000
1200.0,0.00000
1199.0,0.00485
1198.0,0.00437
1197.0,0.00000
1196.0,0.00000
1195.0,0.00054
1194.0,0.00863
1193.0,0.00000
1192.0,0.00139
1191.0,0.00000
1190.0,0.00000
1189.0,0.00000
1188.0,0.00000
1187.0,0.00000
1186.0,0.00004
1185.0,0.00000
1184.0,0.00000
1183.0,0.00390
1182.0,0.00376
1181.0,0.00422
1180.0,0.00000
1179.0,0.00149
1178.0,0.00338
1177.0,0.00000
1176.0,0.00005
1175.0,0.00000
1174.0,0.00921
1173.0,0.00962
1172.0,0.00000
1171.0,0.01247
1170.0,0.00000
1169.0,0.00490
1168.0,0.00485
1167.0,0.00000
1166.0,0.00247
1165.0,0.00000
1164.0,0.00277
1163.0,0.00115
1162.0,0.00598
1161.0,0.00038
1160.0,0.00000
1159.0,0.00548
1158.0,0.00290
1157.0,0.00366
1156.0,0.00000
1155.0,0.00000
1154.0,0.00000
1153.0,0.00000
1152.0,0.00393
1151.0,0.00488
1150.0,0.00000
1149.0,0.00715
1148.0,0.00684
1147.0,0.00122
1146.0,0.00000
1145.0,0.00788
1144.0,0.00000
1143.0,0.00063
1142.0,0.00000
1141.0,0.00000
1140.0,0.00000
1139.0,0.00316
1138.0,0.00000
1137.0,0.01530
1136.0,0.00000
1135.0,0.00000
1134.0,0.00255
1133.0,0.00765
1132.0,0.00032
1131.0,0.00286
1130.0,0.00000
1129.0,0.00000
1128.0,0.00000
1127.0,0.00000
1126.0,0.00058
1125.0,0.00000
1124.0,0.00000
1123.0,0.00000
1122.0,0.00000
1121.0,0.00198
1120.0,0.00153
1119.0,0.00447
1118.0,0.00376
1117.0,0.00570
1116.0,0.00000
1115.0,0.00152
1114.0,0.00256
1113.0,0.00071
1112.0,0.00000
1111.0,0.00000
1110.0,0.00000
1109.0,0.00211
1108.0,0.00000
1107.0,0.00000
1106.0,0.00000
1105.0,0.00000
1104.0,0.00489
1103.0,0.00039
1102.0,0.00000
1101.0,0.00404
1100.0,0.00000
1099.0,0.00000
1098.0,0.00511
1097.0,0.00000
1096.0,0.00000
1095.0,0.00021
1094.0,0.00571
1093.0,0.00010
1092.0,0.00000
1091.0,0.00272
1090.0,0.00000
1089.0,0.00944
1088.0,0.00000
1087.0,0.00000
1086.0,0.00179
1085.0,0.00972
1084.0,0.00788
1083.0,0.00915
1082.0,0.00000
1081.0,0.00456
1080.0,0.00000
1079.0,0.00112
1078.0,0.00000
1077.0,0.00000
1076.0,0.00000
1075.0,0.00449
1074.0,0.00400
1073.0,0.00138
1072.0,0.00000
1071.0,0.00000
1070.0,0.00000
1069.0,0.00435
1068.0,0.00589
1067.0,0.00528
1066.0,0.00000
1065.0,0.00000
1064.0,0.00000
1063.0,0.00711
1062.0,0.00000
1061.0,0.00000
1060.0,0.00821
1059.0,0.00633
1058.0,0.00012
1057.0,0.00000
1056.0,0.00000
1055.0,0.00114
1054.0,0.00800
1053.0,0.00211
1052.0,0.00363
1051.0,0.00585
1050.0,0.00000
1049.0,0.00377
1048.0,0.00000
1047.0,0.00000
1046.0,0.00000
1045.0,0.00000
1044.0,0.00266
1043.0,0.00057
1042.0,0.00092
1041.0,0.00975
1040.0,0.00000
1039.0,0.00000
1038.0,0.00152
1037.0,0.00000
1036.0,0.00014
1035.0,0.00000
1034.0,0.00705
1033.0,0.00000
1032.0,0.01016
1031.0,0.00000
1030.0,0.00514
1029.0,0.00000
1028.0,0.00000
1027.0,0.00000
1026.0,0.00060
1025.0,0.00159
1024.0,0.00000
1023.0,0.00000
1022.0,0.00000
1021.0,0.01150
1020.0,0.00000
1019.0,0.00773
1018.0,0.00000
1017.0,0.00130
1016.0,0.00000
1015.0,0.00000
1014.0,0.00105
1013.0,0.00793
1012.0,0.00111
1011.0,0.00692
1010.0,0.00320
1009.0,0.00814
1008.0,0.00000
1007.0,0.01195
1006.0,0.00000
1005.0,0.00000
1004.0,0.00000
1003.0,0.01166
1002.0,0.00410
1001.0,0.00000
1000.0,0.00625
999.0,0.00344
998.0,0.00983
997.0,0.00000
996.0,0.00000
995.0,0.00000
994.0,0.00000
993.0,0.00530
992.0,0.00000
991.0,0.00370
990.0,0.01180
989.0,0.00000
988.0,0.00000
987.0,0.00059
986.0,0.00494
985.0,0.00000
984.0,0.00000
983.0,0.00529
982.0,0.00189
981.0,0.00000
980.0,0.00000
979.0,0.00751
978.0,0.00201
977.0,0.00000
976.0,0.00000
975.0,0.00007
974.0,0.00368
973.0,0.00000
972.0,0.00000
971.0,0.00136
970.0,0.00000
969.0,0.00286
968.0,0.00000
967.0,0.00179
966.0,0.00546
965.0,0.00243
964.0,0.00070
963.0,0.00000
962.0,0.00000
961.0,0.00000
960.0,0.00630
959.0,0.00000
958.0,0.00000
957.0,0.00000
956.0,0.00100
955.0,0.00000
954.0,0.00243
953.0,0.00261
952.0,0.00444
951.0,0.00712
950.0,0.00498
949.0,0.00000
948.0,0.00000
947.0,0.00000
946.0,0.00000
945.0,0.00000
944.0,0.00000
943.0,0.00000
942.0,0.00000
941.0,0.00000
940.0,0.00589
939.0,0.00100
938.0,0.01236
937.0,0.00085
936.0,0.00000
935.0,0.00002
934.0,0.00128
933.0,0.00218
932.0,0.01038
931.0,0.00000
930.0,0.00430
929.0,0.00104
928.0,0.00000
927.0,0.00385
926.0,0.00634
925.0,0.00000
924.0,0.00000
923.0,0.00000
922.0,0.00000
921.0,0.00524
920.0,0.00000
919.0,0.00000
918.0,0.00115
917.0,0.00000
916.0,0.00000
915.0,0.00370
914.0,0.00000
913.0,0.00000
912.0,0.00077
911.0,0.00485
910.0,0.00619
909.0,0.00000
908.0,0.00469
907.0,0.00000
906.0,0.00913
905.0,0.00000
904.0,0.00664
903.0,0.00000
902.0,0.01007
901.0,0.00296
900.0,0.00000
899.0,0.00000
898.0,0.00391
897.0,0.00526
896.0,0.00000
895.0,0.00022
894.0,0.00379
893.0,0.00066
892.0,0.00000
891.0,0.00000
890.0,0.00118
889.0,0.00608
888.0,0.00808
887.0,0.00390
886.0,0.00144
885.0,0.00374
884.0,0.00000
883.0,0.00000
882.0,0.00000
881.0,0.00000
880.0,0.00167
879.0,0.00093
878.0,0.00344
877.0,0.00273
876.0,0.00121
875.0,0.00278
874.0,0.00000
873.0,0.00206
872.0,0.00000
871.0,0.00185
870.0,0.00334
869.0,0.00000
868.0,0.00026
867.0,0.00000
866.0,0.00000
865.0,0.00000
864.0,0.00633
863.0,0.00533
862.0,0.00269
861.0,0.00986
860.0,0.00000
859.0,0.01516
858.0,0.00000
857.0,0.00128
856.0,0.00000
855.0,0.00186
854.0,0.00418
853.0,0.00000
852.0,0.00888
851.0,0.00120
850.0,0.00135
849.0,0.00000
848.0,0.00209
847.0,0.00000
846.0,0.00000
845.0,0.00000
844.0,0.01336
843.0,0.00000
842.0,0.00000
841.0,0.00000
840.0,0.00000
839.0,0.00273
838.0,0.00277
837.0,0.00338
836.0,0.00000
835.0,0.00170
834.0,0.00000
833.0,0.00000
832.0,0.00000
831.0,0.00000
830.0,0.00532
829.0,0.00344
828.0,0.00488
827.0,0.00020
826.0,0.00388
825.0,0.00000
824.0,0.00432
823.0,0.00089
822.0,0.00314
821.0,0.00190
820.0,0.00000
819.0,0.00000
818.0,0.00000
817.0,0.00282
816.0,0.00345
815.0,0.00000
814.0,0.00000
813.0,0.00000
812.0,0.00000
811.0,0.00000
810.0,0.00000
809.0,0.00000
808.0,0.00043
807.0,0.00000
806.0,0.00000
805.0,0.00529
804.0,0.00000
803.0,0.00000
802.0,0.00512
801.0,0.00000
800.0,0.00000
799.0,0.00582
798.0,0.00000
797.0,0.00552
796.0,0.00214
795.0,0.00000
794.0,0.00240
793.0,0.00160
792.0,0.00510
791.0,0.00000
790.0,0.00021
789.0,0.00000
788.0,0.00352
787.0,0.00000
786.0,0.00508
785.0,0.00233
784.0,0.00000
783.0,0.00604
782.0,0.01117
781.0,0.00501
780.0,0.00713
779.0,0.00043
778.0,0.00000
777.0,0.00000
776.0,0.00128
775.0,0.00000
774.0,0.00000
773.0,0.00000
772.0,0.00308
771.0,0.00000
770.0,0.00000
769.0,0.00755
768.0,0.00000
767.0,0.00435
766.0,0.00000
765.0,0.00273
764.0,0.00549
763.0,0.00371
762.0,0.00455
761.0,0.00000
760.0,0.00557
759.0,0.00000
758.0,0.00130
757.0,0.00129
756.0,0.00243
755.0,0.00168
754.0,0.00000
753.0,0.00000
752.0,0.00436
751.0,0.00093
750.0,0.00575
749.0,0.00000
748.0,0.00000
747.0,0.00483
746.0,0.00000
745.0,0.00171
744.0,0.00000
743.0,0.00822
742.0,0.00000
741.0,0.00000
740.0,0.00054
739.0,0.00000
738.0,0.00165
737.0,0.00806
736.0,0.00000
735.0,0.00198
734.0,0.00000
733.0,0.00000
732.0,0.00000
731.0,0.00000
730.0,0.00541
729.0,0.00000
728.0,0.00000
727.0,0.00000
726.0,0.00000
725.0,0.00000
724.0,0.00481
723.0,0.00000
722.0,0.00000
721.0,0.00000
720.0,0.00872
719.0,0.00384
718.0,0.00000
717.0,0.00652
716.0,0.00000
715.0,0.00505
714.0,0.00000
713.0,0.00537
712.0,0.00000
711.0,0.00000
710.0,0.00000
709.0,0.00139
708.0,0.00000
707.0,0.00277
706.0,0.00000
705.0,0.00310
704.0,0.00221
703.0,0.00000
702.0,0.00000
701.0,0.00076
700.0,0.00275
699.0,0.01031
698.0,0.00470
697.0,0.00488
696.0,0.01544
695.0,0.00258
694.0,0.00242
693.0,0.00352
692.0,0.00000
691.0,0.00000
690.0,0.00000
689.0,0.00324
688.0,0.00000
687.0,0.00069
686.0,0.00544
685.0,0.00432
684.0,0.00000
683.0,0.00000
682.0,0.00568
681.0,0.00387
680.0,0.00000
679.0,0.00000
678.0,0.00083
677.0,0.00389
676.0,0.00455
675.0,0.00142
674.0,0.00293
673.0,0.00032
672.0,0.00000
671.0,0.00000
670.0,0.00009
669.0,0.00000
668.0,0.00000
667.0,0.00000
666.0,0.00028
665.0,0.00000
664.0,0.00000
663.0,0.00244
662.0,0.00000
661.0,0.00000
660.0,0.00000
659.0,0.00382
658.0,0.00844
657.0,0.00391
656.0,0.00000
655.0,0.00000
654.0,0.00128
653.0,0.00089
652.0,0.00270
651.0,0.00000
650.0,0.00032
649.0,0.00210
648.0,0.00413
647.0,0.00000
646.0,0.00000
645.0,0.00000
644.0,0.00000
643.0,0.00000
642.0,0.00000
641.0,0.00083
640.0,0.00000
639.0,0.00000
638.0,0.00108
637.0,0.00000
636.0,0.00243
635.0,0.00000
634.0,0.00015
633.0,0.00000
632.0,0.00152
631.0,0.00062
630.0,0.00000
629.0,0.00000
628.0,0.00000
627.0,0.00000
626.0,0.00000
625.0,0.00000
624.0,0.00313
623.0,0.00000
622.0,0.00000
621.0,0.00000
620.0,0.00113
619.0,0.00162
618.0,0.00939
617.0,0.00000
616.0,0.00000
615.0,0.00213
614.0,0.00000
613.0,0.00000
612.0,0.00000
611.0,0.00000
610.0,0.00000
609.0,0.00000
608.0,0.00000
607.0,0.00000
606.0,0.00292
605.0,0.00301
604.0,0.00000
603.0,0.00000
602.0,0.00000
601.0,0.00000
600.0,0.00199
599.0,0.00412
598.0,0.00000
597.0,0.00526
596.0,0.00000
595.0,0.00000
594.0,0.00355
593.0,0.00836
592.0,0.00247
591.0,0.00000
590.0,0.00000
589.0,0.00000
588.0,0.00065
587.0,0.00000
586.0,0.00000
585.0,0.00033
584.0,0.00058
583.0,0.00472
582.0,0.00068
581.0,0.00614
580.0,0.00004
579.0,0.00000
578.0,0.00532
577.0,0.00000
576.0,0.01407
575.0,0.00188
574.0,0.00190
573.0,0.00263
572.0,0.00939
571.0,0.00396
570.0,0.00000
569.0,0.00702
568.0,0.00000
567.0,0.00054
566.0,0.00000
565.0,0.00263
564.0,0.00000
563.0,0.00050
562.0,0.00000
561.0,0.00963
560.0,0.00991
559.0,0.00023
558.0,0.00032
557.0,0.00000
556.0,0.00553
555.0,0.00000
554.0,0.00000
553.0,0.00489
552.0,0.00000
551.0,0.00000
550.0,0.00000
549.0,0.00352
548.0,0.00970
547.0,0.00361
546.0,0.00731
545.0,0.00000
544.0,0.00118
543.0,0.00000
542.0,0.00000
541.0,0.00386
540.0,0.00051
539.0,0.00000
538.0,0.00000
537.0,0.00000
536.0,0.00246
535.0,0.01032
534.0,0.00681
533.0,0.00000
532.0,0.00711
531.0,0.00468
530.0,0.00000
529.0,0.00000
528.0,0.00548
527.0,0.00275
526.0,0.00000
525.0,0.00305
524.0,0.00000
523.0,0.00000
522.0,0.00569
521.0,0.00009
520.0,0.00000
519.0,0.00445
518.0,0.00487
517.0,0.00655
516.0,0.00437
515.0,0.00541
514.0,0.00366
513.0,0.00133
512.0,0.00045
511.0,0.00000
510.0,0.00000
509.0,0.00000
508.0,0.00000
507.0,0.00121
506.0,0.00720
505.0,0.00000
504.0,0.00502
503.0,0.00540
502.0,0.00000
501.0,0.00297
500.0,0.00000
499.0,0.00661
498.0,0.00318
497.0,0.00000
496.0,0.00081
495.0,0.00824
494.0,0.00000
493.0,0.00224
492.0,0.00273
491.0,0.00000
490.0,0.00255
489.0,0.00000
488.0,0.00000
487.0,0.00538
486.0,0.00178
485.0,0.00000
484.0,0.00223
483.0,0.00000
482.0,0.00006
481.0,0.00328
480.0,0.00000
479.0,0.00020
478.0,0.00000
477.0,0.00000
476.0,0.00000
475.0,0.00784
474.0,0.00192
473.0,0.00000
472.0,0.00000
471.0,0.00000
470.0,0.00781
469.0,0.00000
468.0,0.00653
467.0,0.00176
466.0,0.00236
465.0,0.00000
464.0,0.00469
463.0,0.00000
462.0,0.00432
461.0,0.00000
460.0,0.00089
459.0,0.00176
458.0,0.00000
457.0,0.00202
456.0,0.00000
455.0,0.00000
454.0,0.00803
453.0,0.00524
452.0,0.00000
451.0,0.00284
450.0,0.00000
449.0,0.00000
448.0,0.00517
447.0,0.00000
446.0,0.00463
445.0,0.00000
444.0,0.00000
443.0,0.00205
442.0,0.00291
441.0,0.00000
440.0,0.00359
439.0,0.00057
438.0,0.00000
437.0,0.00000
436.0,0.00691
435.0,0.00838
434.0,0.00359
433.0,0.00000
432.0,0.00245
431.0,0.00425
430.0,0.00363
429.0,0.00392
428.0,0.00182
427.0,0.00000
426.0,0.00000
425.0,0.00000
424.0,0.00170
423.0,0.00093
422.0,0.00279
421.0,0.00000
420.0,0.00323
419.0,0.01027
418.0,0.00039
417.0,0.00000
416.0,0.00155
415.0,0.01016
414.0,0.00000
413.0,0.00102
412.0,0.00000
411.0,0.00000
410.0,0.00000
409.0,0.00674
408.0,0.00900
407.0,0.00224
406.0,0.00000
405.0,0.01246
404.0,0.00000
403.0,0.00000
402.0,0.00000
401.0,0.00698
400.0,0.00484
